"Date","AQS_SITE_ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CSA_CODE","CSA_NAME","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/22/1982","17-031-1002","1","2.90000","ppm","33.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"10/23/1982","17-031-1002","1","2.60000","ppm","30.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"10/24/1982","17-031-1002","1","2.20000","ppm","25.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"10/25/1982","17-031-1002","1","3.40000","ppm","39.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"10/26/1982","17-031-1002","1","3.70000","ppm","42.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"10/27/1982","17-031-1002","1","1.90000","ppm","22.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"10/30/1982","17-031-1002","1","0.60000","ppm","7.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"10/31/1982","17-031-1002","1","0.60000","ppm","7.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/01/1982","17-031-1002","1","0.90000","ppm","10.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/02/1982","17-031-1002","1","0.90000","ppm","10.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/03/1982","17-031-1002","1","0.50000","ppm","6.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/04/1982","17-031-1002","1","0.30000","ppm","3.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/05/1982","17-031-1002","1","0.50000","ppm","6.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/06/1982","17-031-1002","1","0.30000","ppm","3.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/07/1982","17-031-1002","1","0.30000","ppm","3.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/08/1982","17-031-1002","1","0.30000","ppm","3.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/13/1982","17-031-1002","1","0.60000","ppm","7.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/14/1982","17-031-1002","1","0.70000","ppm","8.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/15/1982","17-031-1002","1","1.30000","ppm","15.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/16/1982","17-031-1002","1","1.10000","ppm","13.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/17/1982","17-031-1002","1","2.70000","ppm","31.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/18/1982","17-031-1002","1","3.20000","ppm","36.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/19/1982","17-031-1002","1","0.60000","ppm","7.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/20/1982","17-031-1002","1","0.90000","ppm","10.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/21/1982","17-031-1002","1","0.60000","ppm","7.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/22/1982","17-031-1002","1","2.00000","ppm","23.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/23/1982","17-031-1002","1","2.30000","ppm","26.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/24/1982","17-031-1002","1","0.90000","ppm","10.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/25/1982","17-031-1002","1","0.60000","ppm","7.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/26/1982","17-031-1002","1","1.60000","ppm","18.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/27/1982","17-031-1002","1","1.90000","ppm","22.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/28/1982","17-031-1002","1","0.80000","ppm","9.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/29/1982","17-031-1002","1","0.90000","ppm","10.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"11/30/1982","17-031-1002","1","1.00000","ppm","11.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.616389","-87.557778"
"01/01/1982","17-031-0051","1","0.60000","ppm","7.00","19","79.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/02/1982","17-031-0051","1","0.50000","ppm","6.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/03/1982","17-031-0051","1","0.40000","ppm","5.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/04/1982","17-031-0051","1","0.50000","ppm","6.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/05/1982","17-031-0051","1","0.50000","ppm","6.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/08/1982","17-031-0051","1","1.40000","ppm","16.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/09/1982","17-031-0051","1","1.30000","ppm","15.00","18","75.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/10/1982","17-031-0051","1","1.10000","ppm","13.00","21","88.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/11/1982","17-031-0051","1","0.30000","ppm","3.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/12/1982","17-031-0051","1","3.50000","ppm","40.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/13/1982","17-031-0051","1","2.90000","ppm","33.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/14/1982","17-031-0051","1","2.60000","ppm","30.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/15/1982","17-031-0051","1","2.60000","ppm","30.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/16/1982","17-031-0051","1","1.40000","ppm","16.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/17/1982","17-031-0051","1","1.30000","ppm","15.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/18/1982","17-031-0051","1","3.20000","ppm","36.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/19/1982","17-031-0051","1","3.90000","ppm","44.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/20/1982","17-031-0051","1","2.70000","ppm","31.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/21/1982","17-031-0051","1","1.10000","ppm","13.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/22/1982","17-031-0051","1","1.70000","ppm","19.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/23/1982","17-031-0051","1","1.50000","ppm","17.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/24/1982","17-031-0051","1","1.30000","ppm","15.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/25/1982","17-031-0051","1","2.40000","ppm","27.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/26/1982","17-031-0051","1","3.10000","ppm","35.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/27/1982","17-031-0051","1","1.40000","ppm","16.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/28/1982","17-031-0051","1","1.40000","ppm","16.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/29/1982","17-031-0051","1","3.30000","ppm","38.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/30/1982","17-031-0051","1","1.50000","ppm","17.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"01/31/1982","17-031-0051","1","1.00000","ppm","11.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"02/05/1982","17-031-0051","1","2.50000","ppm","28.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"02/06/1982","17-031-0051","1","1.70000","ppm","19.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"02/08/1982","17-031-0051","1","2.90000","ppm","33.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"02/10/1982","17-031-0051","1","1.50000","ppm","17.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"02/11/1982","17-031-0051","1","2.00000","ppm","23.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"02/12/1982","17-031-0051","1","4.40000","ppm","50.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"02/13/1982","17-031-0051","1","2.50000","ppm","28.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"02/14/1982","17-031-0051","1","1.50000","ppm","17.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"02/15/1982","17-031-0051","1","2.40000","ppm","27.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"02/16/1982","17-031-0051","1","2.70000","ppm","31.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"02/17/1982","17-031-0051","1","1.10000","ppm","13.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
"02/19/1982","17-031-0051","1","1.90000","ppm","22.00","24","100.0000","42101","Carbon monoxide","176","Chicago-Naperville-Michigan City, IL-IN-WI","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.920556","-87.709444"
